DepMap_ID,seqnames,start,end,Num_Probes,Segment_Mean,Source
SJRHB003_D,chr3,132074001,132118000,40,1.01252182096085,NA
SJRHB003_D,chr3,132118001,133162000,967,0.993752162608032,NA
SJRHB003_D,chr3,133162001,134165000,951,1.01686136425067,NA
SJRHB003_D,chr3,134165001,134299000,128,1.07017371512649,NA
SJRHB003_D,chr3,134299001,135527000,1169,1.00995499086217,NA
SJRHB003_D,chr3,135527001,138496000,2785,1.04705628710509,NA
SJRHB003_D,chr3,138496001,139051000,517,1.09924959422742,NA
SJRHB003_D,chr3,139051001,139273000,206,1.05835233972802,NA
SJRHB003_D,chr3,139273001,140446000,1135,1.00404922410694,NA
SJRHB003_D,chr3,140446001,141767000,1264,1.04340337135671,NA
SJRHB003_D,chr3,141767001,142716500,895,1.06943366680668,NA
SJRHB003_D,chr3,142716501,143152000,413,1.0351228505802,NA
SJRHB003_D,chr3,143152001,143492000,326,0.995764853448478,NA
SJRHB003_D,chr3,143492001,143641000,148,0.984591370385042,NA
SJRHB003_D,chr3,143641001,145813000,2078,1.00783327865691,NA
SJRHB003_D,chr3,145813001,145938000,111,1.00118806631259,NA
SJRHB003_D,chr3,145938001,146469000,515,1.02281909528098,NA
SJRHB003_D,chr3,146469001,146630000,159,1.01863486318005,NA
SJRHB003_D,chr3,146630001,149547000,2770,1.03654015015132,NA
SJRHB003_D,chr3,149547001,150172000,601,1.0922680902234,NA
SJRHB003_D,chr3,150172001,151140000,923,1.07219922692173,NA
SJRHB003_D,chr3,151140001,151954000,781,1.03081468849414,NA
SJRHB003_D,chr3,151954001,155721000,3563,1.00603883711084,NA
SJRHB003_D,chr3,155721001,156542000,775,1.02838109921576,NA
SJRHB003_D,chr3,156542001,161476000,4685,1.01660201820058,NA
SJRHB003_D,chr3,161476001,162793000,1250,0.952593757742281,NA
SJRHB003_D,chr3,162793001,163014000,97,0.948208348210327,NA
SJRHB003_D,chr3,163014001,167731000,4439,0.953299866841473,NA
SJRHB003_D,chr3,167731001,169254000,1453,1.01569341975601,NA
SJRHB003_D,chr3,169254001,170003000,714,1.05842203344695,NA
SJRHB003_D,chr3,170003001,170639000,610,1.11541687298515,NA
SJRHB003_D,chr3,170639001,170852500,202,1.07534232412437,NA
SJRHB003_D,chr3,170852501,171522000,636,1.11453814995014,NA
SJRHB003_D,chr3,171522001,172269000,722,1.13569465399538,NA
SJRHB003_D,chr3,172269001,173582000,1276,1.08226515289572,NA
SJRHB003_D,chr3,173582001,174178000,578,1.01787330507219,NA
SJRHB003_D,chr3,174178001,176606000,2285,1.04021301935598,NA
SJRHB003_D,chr3,176606001,176905000,283,1.08367638999331,NA
SJRHB003_D,chr3,176905001,178271000,1301,1.11038270330449,NA
SJRHB003_D,chr3,178271001,178961000,656,1.08118245073404,NA
SJRHB003_D,chr3,178961001,179969000,947,1.11728481474135,NA
SJRHB003_D,chr3,179969001,182658000,2569,1.06992227857269,NA
SJRHB003_D,chr3,182658001,183638000,927,1.13231471824855,NA
SJRHB003_D,chr3,183638001,186110000,2326,1.16809855285251,NA
SJRHB003_D,chr3,186110001,190055000,3765,1.0886430551591,NA
SJRHB003_D,chr3,190055001,192950000,2762,1.0682697577154,NA
SJRHB003_D,chr3,192950001,193114000,151,1.16122778722908,NA
SJRHB003_D,chr3,193114001,193667000,525,1.12975426232198,NA
SJRHB003_D,chr3,193667001,195708000,1838,1.15048565881316,NA
SJRHB003_D,chr3,195708001,NA,2090,1.18389571098962,NA
SJRHB003_D,chr4,1,1695000,1418,1.77693264900464,NA
SJRHB003_D,chr4,1695001,2367000,614,0.740593606512041,NA
SJRHB003_D,chr4,2367001,2375000,8,0.72759826100737,NA
SJRHB003_D,chr4,2375001,4040500,1469,0.720265646079733,NA
SJRHB003_D,chr4,4040501,4121500,38,0.675164053274391,NA
SJRHB003_D,chr4,4121501,4154000,8,1.30068946904467e-06,NA
SJRHB003_D,chr4,4154001,4245000,85,0.691547378432605,NA
SJRHB003_D,chr4,4245001,4284000,37,0.6866381873239,NA
SJRHB003_D,chr4,4284001,4515000,222,0.690608980568016,NA
SJRHB003_D,chr4,4515001,4521000,6,0.714011888080465,NA
SJRHB003_D,chr4,4521001,4877000,340,0.671315565941052,NA
SJRHB003_D,chr4,4877001,4886000,9,0.705325937916278,NA
SJRHB003_D,chr4,4886001,5282000,373,0.681464306904409,NA
SJRHB003_D,chr4,5282001,5964000,638,0.690911581241185,NA
SJRHB003_D,chr4,5964001,5969000,5,0.681909883335735,NA
SJRHB003_D,chr4,5969001,6504000,512,0.681207866367643,NA
SJRHB003_D,chr4,6504001,6508000,4,0.76077882664627,NA
SJRHB003_D,chr4,6508001,6754000,227,0.715865768895825,NA
SJRHB003_D,chr4,6754001,6766000,8,0.733619554835459,NA
SJRHB003_D,chr4,6766001,7402000,588,0.708299289390256,NA
SJRHB003_D,chr4,7402001,7409000,6,0.758968018736865,NA
SJRHB003_D,chr4,7409001,7851000,410,0.70056168899181,NA
SJRHB003_D,chr4,7851001,8335000,454,0.725891586623296,NA
SJRHB003_D,chr4,8335001,8344000,8,0.744211196096988,NA
SJRHB003_D,chr4,8344001,8822000,423,0.692880279266031,NA
SJRHB003_D,chr4,8822001,8831000,9,0.731246135327225,NA
SJRHB003_D,chr4,8831001,9408000,278,0.661461457454411,NA
SJRHB003_D,chr4,9408001,9419000,8,0.578314427772753,NA
SJRHB003_D,chr4,9419001,9571500,98,0.643764086089782,NA
SJRHB003_D,chr4,9571501,9585000,11,0.710354459871718,NA
SJRHB003_D,chr4,9585001,9751000,134,0.675894041007184,NA
SJRHB003_D,chr4,9751001,9946000,187,0.651247123381029,NA
SJRHB003_D,chr4,9946001,10901000,884,0.639629330101499,NA
SJRHB003_D,chr4,10901001,12294000,1300,0.648544287022474,NA
SJRHB003_D,chr4,12294001,12602000,290,0.666120459851276,NA
SJRHB003_D,chr4,12602001,12649000,47,0.681384955874081,NA
SJRHB003_D,chr4,12649001,13236000,544,0.669970742579117,NA
SJRHB003_D,chr4,13236001,15663000,2295,0.674084333108021,NA
SJRHB003_D,chr4,15663001,17693000,1937,0.678786134265029,NA
SJRHB003_D,chr4,17693001,17923000,217,0.659679418622391,NA
SJRHB003_D,chr4,17923001,17969000,45,0.651225907451568,NA
SJRHB003_D,chr4,17969001,17974000,5,0.686234707673508,NA
SJRHB003_D,chr4,17974001,19586000,1541,0.657775874512471,NA
SJRHB003_D,chr4,19586001,19752000,157,0.656603342857423,NA
SJRHB003_D,chr4,19752001,19978000,220,0.661213919106125,NA
SJRHB003_D,chr4,19978001,19988000,10,0.681924536074465,NA
SJRHB003_D,chr4,19988001,20129000,133,0.648303380135745,NA
SJRHB003_D,chr4,20129001,20137000,8,0.628663539979829,NA
SJRHB003_D,chr4,20137001,21081000,898,0.657616316445268,NA
SJRHB003_D,chr4,21081001,21141000,53,0.661443118102878,NA
SJRHB003_D,chr4,21141001,22030000,844,0.659370386697137,NA
SJRHB003_D,chr4,22030001,22037000,7,0.729203807769424,NA
SJRHB003_D,chr4,22037001,22145000,102,0.685571955572203,NA
SJRHB003_D,chr4,22145001,22159000,8,0.718941355982464,NA
SJRHB003_D,chr4,22159001,22426000,258,0.678922592601096,NA
SJRHB003_D,chr4,22426001,22524000,94,0.688393318568662,NA
SJRHB003_D,chr4,22524001,24449000,1850,0.679110856011093,NA
SJRHB003_D,chr4,24449001,24457000,8,0.743141066001645,NA
SJRHB003_D,chr4,24457001,25065000,577,0.699071051793946,NA
SJRHB003_D,chr4,25065001,25495500,414,0.715912909480128,NA
SJRHB003_D,chr4,25495501,25721000,218,0.738431499041471,NA
SJRHB003_D,chr4,25721001,25731000,10,0.762726113841944,NA
SJRHB003_D,chr4,25731001,27159500,1350,0.700918690307857,NA
SJRHB003_D,chr4,27159501,28221000,1011,0.65238340993781,NA
SJRHB003_D,chr4,28221001,28244000,22,0.651254797398069,NA
SJRHB003_D,chr4,28244001,28389000,139,0.63280065577615,NA
SJRHB003_D,chr4,28389001,29679000,1230,0.63305028204985,NA
SJRHB003_D,chr4,29679001,31158000,1422,0.654048715015074,NA
SJRHB003_D,chr4,31158001,31341000,177,0.670163955980057,NA
SJRHB003_D,chr4,31341001,31353000,12,0.674713531151318,NA
SJRHB003_D,chr4,31353001,31917000,525,0.654759957425357,NA
SJRHB003_D,chr4,31917001,31951000,32,0.642291006159315,NA
SJRHB003_D,chr4,31951001,32589000,597,0.633907832935717,NA
SJRHB003_D,chr4,32589001,32652000,61,0.639904714228685,NA
SJRHB003_D,chr4,32652001,35234000,2448,0.638816286691751,NA
SJRHB003_D,chr4,35234001,35243000,8,0.205395147041204,NA
SJRHB003_D,chr4,35243001,35804000,533,0.634707590016474,NA
SJRHB003_D,chr4,35804001,35808000,4,0.689814327922397,NA
SJRHB003_D,chr4,35808001,37045000,1197,0.637295332624396,NA
SJRHB003_D,chr4,37045001,37077000,31,0.632794953689965,NA
SJRHB003_D,chr4,37077001,37530000,433,0.656453169523864,NA
SJRHB003_D,chr4,37530001,37575000,42,0.697753808990789,NA
SJRHB003_D,chr4,37575001,38067000,470,0.685286418487946,NA
SJRHB003_D,chr4,38067001,38072000,5,0.688869686888258,NA
SJRHB003_D,chr4,38072001,38388000,309,0.674014250803143,NA
SJRHB003_D,chr4,38388001,38880000,468,0.709609879143591,NA
SJRHB003_D,chr4,38880001,38929000,47,0.695896665675199,NA
SJRHB003_D,chr4,38929001,39134000,192,0.722804303002167,NA
SJRHB003_D,chr4,39134001,39755000,581,0.73623691829851,NA
SJRHB003_D,chr4,39755001,39792000,35,0.788367386096621,NA
SJRHB003_D,chr4,39792001,40373000,540,0.7444686487166,NA
SJRHB003_D,chr4,40373001,40412000,39,0.719593968820802,NA
SJRHB003_D,chr4,40412001,40588000,164,0.728146677210425,NA
SJRHB003_D,chr4,40588001,40598000,8,0.765971702301525,NA
SJRHB003_D,chr4,40598001,40762000,152,0.718817281978666,NA
SJRHB003_D,chr4,40762001,40779000,14,0.725397661730485,NA
SJRHB003_D,chr4,40779001,41195000,401,0.701024611389765,NA
SJRHB003_D,chr4,41195001,41202000,7,0.715837486035204,NA
SJRHB003_D,chr4,41202001,41761000,536,0.693878033357729,NA
SJRHB003_D,chr4,41761001,41770000,9,0.715040567514957,NA
SJRHB003_D,chr4,41770001,42220000,428,0.673037595346345,NA
SJRHB003_D,chr4,42220001,42226000,6,0.684611295078018,NA
SJRHB003_D,chr4,42226001,42682000,441,0.652354922103383,NA
SJRHB003_D,chr4,42682001,42716000,33,0.646002655285557,NA
SJRHB003_D,chr4,42716001,43239000,495,0.636682934414725,NA
SJRHB003_D,chr4,43239001,43249000,10,0.652068756229191,NA
SJRHB003_D,chr4,43249001,44511500,1193,0.629619007508841,NA
SJRHB003_D,chr4,44511501,44521000,9,0.609742917274525,NA
SJRHB003_D,chr4,44521001,44860000,330,0.62135298998566,NA
SJRHB003_D,chr4,44860001,44868000,7,0.625035483693422,NA
SJRHB003_D,chr4,44868001,4.5e+07,122,0.634387390286153,NA
SJRHB003_D,chr4,45000001,45020000,20,0.649069558422784,NA
SJRHB003_D,chr4,45020001,47418000,2279,0.629837691216013,NA
SJRHB003_D,chr4,47418001,48196000,749,0.649286446805624,NA
SJRHB003_D,chr4,48196001,48708000,470,0.66691416647412,NA
SJRHB003_D,chr4,48708001,48720000,8,0.158620264594143,NA
SJRHB003_D,chr4,48720001,49098000,354,0.70094298271951,NA
SJRHB003_D,chr4,49098001,49118000,20,1.2520784861548,NA
SJRHB003_D,chr4,49118001,49515000,86,0.728632372854521,NA
SJRHB003_D,chr4,49515001,49683500,46,1.41844872491803,NA
SJRHB003_D,chr4,49683501,52212000,381,0.998065220880343,NA
SJRHB003_D,chr4,52212001,54546000,2168,1.01339246010587,NA
SJRHB003_D,chr4,54546001,55162000,591,0.978195681060084,NA
SJRHB003_D,chr4,55162001,55200000,36,1.03751629839102,NA
SJRHB003_D,chr4,55200001,55258000,57,1.03247582362258,NA
SJRHB003_D,chr4,55258001,55552000,276,1.03521254102636,NA
SJRHB003_D,chr4,55552001,57351000,1691,1.04728057223421,NA
SJRHB003_D,chr4,57351001,57471000,113,0.984742207085604,NA
SJRHB003_D,chr4,57471001,58292000,767,0.978545608961085,NA
SJRHB003_D,chr4,58292001,59272000,877,0.941292496714672,NA
SJRHB003_D,chr4,59272001,63077000,3589,0.957477838272867,NA
SJRHB003_D,chr4,63077001,63099500,21,0.965319883016189,NA
SJRHB003_D,chr4,63099501,63637000,494,0.948441699939075,NA
SJRHB003_D,chr4,63637001,63883000,226,0.93087218836739,NA
SJRHB003_D,chr4,63883001,67249000,3151,0.936422172539185,NA
SJRHB003_D,chr4,67249001,67352000,98,0.957089668235466,NA
SJRHB003_D,chr4,67352001,68823000,1275,0.969000959967974,NA
SJRHB003_D,chr4,68823001,69256000,402,0.927209337339144,NA
SJRHB003_D,chr4,69256001,69366500,72,0.680620259193898,NA
SJRHB003_D,chr4,69366501,70279000,844,0.929976393203864,NA
SJRHB003_D,chr4,70279001,70585000,286,0.971638121994891,NA
SJRHB003_D,chr4,70585001,71213000,567,1.00292102122872,NA
SJRHB003_D,chr4,71213001,72477000,1212,0.948288535849835,NA
SJRHB003_D,chr4,72477001,74620000,2040,0.977910948405126,NA
SJRHB003_D,chr4,74620001,75152000,512,1.01240041223066,NA
SJRHB003_D,chr4,75152001,78362000,3041,1.05206511538029,NA
SJRHB003_D,chr4,78362001,78440000,76,1.00551527632278,NA
SJRHB003_D,chr4,78440001,78581000,135,0.992621081265664,NA
SJRHB003_D,chr4,78581001,79815000,1166,1.0156230196929,NA
SJRHB003_D,chr4,79815001,79895000,79,0.983078822166685,NA
SJRHB003_D,chr4,79895001,81554500,1563,0.98982130476296,NA
SJRHB003_D,chr4,81554501,82146000,561,1.00913346945452,NA
SJRHB003_D,chr4,82146001,83570000,1352,1.04546589546558,NA
SJRHB003_D,chr4,83570001,84572000,946,0.97417441573765,NA
SJRHB003_D,chr4,84572001,85124000,531,1.00300305486513,NA
SJRHB003_D,chr4,85124001,85548000,407,1.01803982519046,NA
SJRHB003_D,chr4,85548001,86156000,565,1.06995861825674,NA
SJRHB003_D,chr4,86156001,87236500,1016,0.999982671470627,NA
SJRHB003_D,chr4,87236501,89018000,1672,1.0167739685177,NA
SJRHB003_D,chr4,89018001,93537000,4270,0.969084921140682,NA
SJRHB003_D,chr4,93537001,93865000,286,1.00775713666261,NA
SJRHB003_D,chr4,93865001,94068000,187,1.03899520775949,NA
SJRHB003_D,chr4,94068001,95290000,1148,1.05842056616347,NA
SJRHB003_D,chr4,95290001,95393000,97,1.01691775258109,NA
SJRHB003_D,chr4,95393001,95804000,392,0.996205305832694,NA
SJRHB003_D,chr4,95804001,97722500,1824,0.952844039645451,NA
SJRHB003_D,chr4,97722501,98643000,866,1.00107148602539,NA
SJRHB003_D,chr4,98643001,98745000,99,0.993951250519265,NA
SJRHB003_D,chr4,98745001,100167000,1343,1.01389130823582,NA
SJRHB003_D,chr4,100167001,101355000,1154,0.994805231804399,NA
SJRHB003_D,chr4,101355001,101796000,420,1.02067318808399,NA
SJRHB003_D,chr4,101796001,102139000,328,0.989615498607798,NA
SJRHB003_D,chr4,102139001,102763000,590,1.02173566328578,NA
SJRHB003_D,chr4,102763001,103280000,481,1.03500662332325,NA
SJRHB003_D,chr4,103280001,103328000,47,0.376925942706996,NA
SJRHB003_D,chr4,103328001,104785000,1368,1.00072876310566,NA
SJRHB003_D,chr4,104785001,108555000,3572,1.02711591075762,NA
SJRHB003_D,chr4,108555001,109305000,720,1.05971256264877,NA
SJRHB003_D,chr4,109305001,111574500,2105,1.07061665413854,NA
SJRHB003_D,chr4,111574501,111907000,315,1.02864273723436,NA
SJRHB003_D,chr4,111907001,112203000,273,1.050483862831,NA
SJRHB003_D,chr4,112203001,112323000,114,1.0390665076891,NA
SJRHB003_D,chr4,112323001,112466000,139,1.0266952389115,NA
SJRHB003_D,chr4,112466001,113001000,494,1.06298408721228,NA
SJRHB003_D,chr4,113001001,113135000,130,0.988604240587757,NA
SJRHB003_D,chr4,113135001,114091000,920,1.01500441305477,NA
SJRHB003_D,chr4,114091001,114599000,475,1.0278010278356,NA
SJRHB003_D,chr4,114599001,115953000,1286,0.973525720168473,NA
SJRHB003_D,chr4,115953001,117981000,1917,0.932034329777263,NA
SJRHB003_D,chr4,117981001,118527000,434,0.961870115245745,NA
SJRHB003_D,chr4,118527001,118687000,45,0.9656444553162,NA
SJRHB003_D,chr4,118687001,121536000,2611,0.986257998181189,NA
SJRHB003_D,chr4,121536001,121647000,109,1.02709668849005,NA
SJRHB003_D,chr4,121647001,121759000,106,0.991193065934882,NA
SJRHB003_D,chr4,121759001,122862000,1054,1.01951923884617,NA
SJRHB003_D,chr4,122862001,124367000,1436,1.06941958267573,NA
SJRHB003_D,chr4,124367001,125042000,647,1.02239805724557,NA
SJRHB003_D,chr4,125042001,125993000,895,0.984128766650187,NA
SJRHB003_D,chr4,125993001,127289000,1222,0.961665454731562,NA
SJRHB003_D,chr4,127289001,129264000,1852,1.00944408548976,NA
SJRHB003_D,chr4,129264001,134341000,4651,0.945005741666209,NA
SJRHB003_D,chr4,134341001,135038000,658,0.956472901324363,NA
SJRHB003_D,chr4,135038001,135105000,60,0.950098502964619,NA
SJRHB003_D,chr4,135105001,135235000,117,0.950416639777789,NA
SJRHB003_D,chr4,135235001,136697500,1391,0.964313399405871,NA
SJRHB003_D,chr4,136697501,137616000,888,0.991041241131792,NA
SJRHB003_D,chr4,137616001,137675000,57,1.007086776666,NA
SJRHB003_D,chr4,137675001,138891000,1165,1.0116841866145,NA
SJRHB003_D,chr4,138891001,139258000,332,1.07947063646148,NA
SJRHB003_D,chr4,139258001,140930000,1575,1.0312570627861,NA
SJRHB003_D,chr4,140930001,142429000,1429,0.984921739697101,NA
SJRHB003_D,chr4,142429001,142565000,130,0.976812792952455,NA
SJRHB003_D,chr4,142565001,143827000,1171,1.00913696685067,NA
SJRHB003_D,chr4,143827001,143914000,50,0.936010098455894,NA
SJRHB003_D,chr4,143914001,144024500,66,0.338987034581436,NA
SJRHB003_D,chr4,144024501,144571000,502,0.987665896098082,NA
SJRHB003_D,chr4,144571001,146021000,1370,1.00469597347919,NA
SJRHB003_D,chr4,146021001,146210000,185,0.967318569822428,NA
SJRHB003_D,chr4,146210001,146469000,247,0.962876718382524,NA
SJRHB003_D,chr4,146469001,147374000,855,0.978187544690982,NA
SJRHB003_D,chr4,147374001,147931000,518,1.0328079422034,NA
SJRHB003_D,chr4,147931001,148485000,525,0.982093304178529,NA
SJRHB003_D,chr4,148485001,152730000,4055,0.996329606628639,NA
SJRHB003_D,chr4,152730001,154054000,1256,1.03781047305017,NA
SJRHB003_D,chr4,154054001,155195000,1108,0.984479452202265,NA
SJRHB003_D,chr4,155195001,156522000,1263,1.03763999982228,NA
SJRHB003_D,chr4,156522001,157055000,514,1.07188861771902,NA
SJRHB003_D,chr4,157055001,158158000,1036,1.03398409935017,NA
SJRHB003_D,chr4,158158001,158345000,183,0.98402235761488,NA
SJRHB003_D,chr4,158345001,160084000,1637,1.00545115711998,NA
SJRHB003_D,chr4,160084001,164360000,4008,0.943390514368952,NA
SJRHB003_D,chr4,164360001,164680500,304,0.978534078334813,NA
SJRHB003_D,chr4,164680501,166821000,1988,0.998663120362346,NA
SJRHB003_D,chr4,166821001,167419000,541,0.971344525495337,NA
SJRHB003_D,chr4,167419001,167937000,489,1.00127481640637,NA
SJRHB003_D,chr4,167937001,168417000,469,1.04511956453201,NA
SJRHB003_D,chr4,168417001,169385000,924,1.06434657422907,NA
SJRHB003_D,chr4,169385001,169998000,574,1.03878493747258,NA
SJRHB003_D,chr4,169998001,170684000,636,0.989245841050435,NA
SJRHB003_D,chr4,170684001,170715000,31,0.904340512579234,NA
SJRHB003_D,chr4,170715001,171023000,287,0.936913004392492,NA
SJRHB003_D,chr4,171023001,171205000,178,0.925845262760615,NA
SJRHB003_D,chr4,171205001,172291000,1029,0.945742280092115,NA
SJRHB003_D,chr4,172291001,172773000,455,0.978897697599486,NA
SJRHB003_D,chr4,172773001,173736000,913,0.998658967047826,NA
SJRHB003_D,chr4,173736001,175145000,1344,0.965738166585453,NA
SJRHB003_D,chr4,175145001,175906000,717,0.94666441662464,NA
SJRHB003_D,chr4,175906001,177870000,1872,0.937920144161593,NA
SJRHB003_D,chr4,177870001,178087000,196,0.937623087879571,NA
SJRHB003_D,chr4,178087001,178795000,685,0.931362047870835,NA
SJRHB003_D,chr4,178795001,180575000,1694,0.948635655626895,NA
SJRHB003_D,chr4,180575001,181528000,893,0.994912806865286,NA
SJRHB003_D,chr4,181528001,182906000,1309,1.03552831322457,NA
SJRHB003_D,chr4,182906001,184136000,1150,1.0457500014628,NA
SJRHB003_D,chr4,184136001,185243000,1042,1.03093258877478,NA
SJRHB003_D,chr4,185243001,186983000,1604,1.03752420908764,NA
SJRHB003_D,chr4,186983001,187007000,24,1.02791787092769,NA
SJRHB003_D,chr4,187007001,187043000,35,1.0117031204348,NA
SJRHB003_D,chr4,187043001,187281000,220,0.98272522966689,NA
SJRHB003_D,chr4,187281001,187892000,581,1.00373957238498,NA
SJRHB003_D,chr4,187892001,188679000,713,1.01695934097819,NA
SJRHB003_D,chr4,188679001,189088000,380,0.970987077094912,NA
SJRHB003_D,chr4,189088001,NA,739,1.00753363376504,NA
SJRHB003_D,chr5,1,342000,254,2.05198189237291,NA
SJRHB003_D,chr5,342001,2075500,1396,2.07518793931978,NA
SJRHB003_D,chr5,2075501,3811000,1647,1.91372031594482,NA
SJRHB003_D,chr5,3811001,4677000,834,1.85652919166889,NA
SJRHB003_D,chr5,4677001,7100000,2322,1.86270085533146,NA
SJRHB003_D,chr5,7100001,7246000,121,1.94362110055662,NA
SJRHB003_D,chr5,7246001,8978000,1633,1.86934519101611,NA
SJRHB003_D,chr5,8978001,9538000,540,1.87813269919116,NA
SJRHB003_D,chr5,9538001,10115000,556,1.94283448593357,NA
SJRHB003_D,chr5,10115001,11110000,950,1.98052923868132,NA
SJRHB003_D,chr5,11110001,12584000,1407,1.90518751548456,NA
SJRHB003_D,chr5,12584001,13032000,426,1.87447424065409,NA
SJRHB003_D,chr5,13032001,13597000,541,1.92756164573883,NA
SJRHB003_D,chr5,13597001,14037000,432,2.02319587405628,NA
SJRHB003_D,chr5,14037001,16749000,2599,2.0233964232651,NA
SJRHB003_D,chr5,16749001,18061000,1132,2.07129924811281,NA
SJRHB003_D,chr5,18061001,18459000,383,1.97177918954589,NA
SJRHB003_D,chr5,18459001,22859500,3688,1.86009460612755,NA
SJRHB003_D,chr5,22859501,23245000,374,1.864402044439,NA
SJRHB003_D,chr5,23245001,24327000,1018,1.88862857024083,NA
SJRHB003_D,chr5,24327001,26342000,1887,1.88005256598281,NA
SJRHB003_D,chr5,26342001,28216000,1754,1.84272655099343,NA
SJRHB003_D,chr5,28216001,28225000,8,0.751374989552726,NA
SJRHB003_D,chr5,28225001,28524000,283,1.79061353926556,NA
SJRHB003_D,chr5,28524001,30331000,1705,1.85121312727969,NA
SJRHB003_D,chr5,30331001,31062000,694,1.88034710166051,NA
SJRHB003_D,chr5,31062001,31729000,642,1.98336884639746,NA
SJRHB003_D,chr5,31729001,32927000,1143,2.08025300093534,NA
SJRHB003_D,chr5,32927001,33174000,232,2.01457707205697,NA
SJRHB003_D,chr5,33174001,33206000,31,2.07203446476589,NA
SJRHB003_D,chr5,33206001,33282000,70,1.95245189050355,NA
SJRHB003_D,chr5,33282001,33349000,66,1.95945847560315,NA
SJRHB003_D,chr5,33349001,34596000,943,1.96507312559421,NA
SJRHB003_D,chr5,34596001,35905000,1246,2.01770883262984,NA
SJRHB003_D,chr5,35905001,36825000,887,2.03941305084238,NA
SJRHB003_D,chr5,36825001,37548000,675,2.13486375301574,NA
SJRHB003_D,chr5,37548001,38282000,696,2.04018927228381,NA
SJRHB003_D,chr5,38282001,41043000,2632,1.96870643660418,NA
SJRHB003_D,chr5,41043001,42050000,961,1.89150422644432,NA
SJRHB003_D,chr5,42050001,43005000,898,1.94879319417308,NA
SJRHB003_D,chr5,43005001,43277000,248,2.03896215801699,NA
SJRHB003_D,chr5,43277001,44269000,932,1.97924746006469,NA
SJRHB003_D,chr5,44269001,44420000,144,1.84711795725039,NA
SJRHB003_D,chr5,44420001,44636500,204,1.90796671056396,NA
SJRHB003_D,chr5,44636501,46530000,1686,1.273215830576,NA
SJRHB003_D,chr5,46530001,47253500,7,0.466643595364352,NA
SJRHB003_D,chr5,47253501,49649500,9,0.0206429504951054,NA
SJRHB003_D,chr5,49649501,50600000,435,1.00630734613526,NA
SJRHB003_D,chr5,50600001,53256000,2509,0.970538937929532,NA
SJRHB003_D,chr5,53256001,55035000,1709,1.00887399647356,NA
SJRHB003_D,chr5,55035001,55113000,74,1.03268195361575,NA
SJRHB003_D,chr5,55113001,55599000,464,1.05715725685261,NA
SJRHB003_D,chr5,55599001,56138000,498,1.066107560373,NA
SJRHB003_D,chr5,56138001,57053000,891,0.999068151482886,NA
SJRHB003_D,chr5,57053001,57384000,312,1.06321546898011,NA
SJRHB003_D,chr5,57384001,57794000,398,1.00888938115052,NA
SJRHB003_D,chr5,57794001,61368000,3377,1.01640332496026,NA
SJRHB003_D,chr5,61368001,61631000,254,0.987498183870371,NA
SJRHB003_D,chr5,61631001,62008000,371,0.954697111852036,NA
SJRHB003_D,chr5,62008001,62437000,406,0.990311295581434,NA
SJRHB003_D,chr5,62437001,62862000,398,1.00534801741646,NA
SJRHB003_D,chr5,62862001,63549000,651,0.969187699518051,NA
SJRHB003_D,chr5,63549001,64440000,837,0.982965031894328,NA
SJRHB003_D,chr5,64440001,64814000,346,1.01670490301055,NA
SJRHB003_D,chr5,64814001,65853000,1000,1.05895919583493,NA
SJRHB003_D,chr5,65853001,66229000,353,1.07322085896858,NA
SJRHB003_D,chr5,66229001,69063000,2702,1.01833059509806,NA
SJRHB003_D,chr5,69063001,72049000,1028,1.05881313700697,NA
SJRHB003_D,chr5,72049001,72452000,396,1.02875753677078,NA
SJRHB003_D,chr5,72452001,72501000,48,1.01707424657674,NA
SJRHB003_D,chr5,72501001,73520000,970,1.04724355099021,NA
SJRHB003_D,chr5,73520001,74670000,1122,1.03770832960981,NA
SJRHB003_D,chr5,74670001,75341000,629,1.05633761009064,NA
SJRHB003_D,chr5,75341001,77582000,2106,0.999550941483968,NA
SJRHB003_D,chr5,77582001,78774000,1116,1.03551252232729,NA
SJRHB003_D,chr5,78774001,82621000,3609,1.04491964327241,NA
SJRHB003_D,chr5,82621001,83742000,1055,1.00052901117585,NA
SJRHB003_D,chr5,83742001,84230500,461,0.958524358527075,NA
SJRHB003_D,chr5,84230501,86832000,2392,0.935235760371757,NA
SJRHB003_D,chr5,86832001,88092000,1204,0.956618767274667,NA
SJRHB003_D,chr5,88092001,91659000,3393,0.975843026134316,NA
SJRHB003_D,chr5,91659001,91858000,189,0.93255324186157,NA
SJRHB003_D,chr5,91858001,94237000,2250,0.943655384477449,NA
SJRHB003_D,chr5,94237001,96746000,2412,0.976282787040515,NA
SJRHB003_D,chr5,96746001,97152000,394,1.01882269348832,NA
SJRHB003_D,chr5,97152001,99141000,1863,1.01644348322821,NA
SJRHB003_D,chr5,99141001,99566000,303,0.966894910329166,NA
SJRHB003_D,chr5,99566001,101429000,1613,0.977419640607212,NA
SJRHB003_D,chr5,101429001,101473000,41,0.978068219052425,NA
SJRHB003_D,chr5,101473001,102124000,610,0.981242073553195,NA
SJRHB003_D,chr5,102124001,102885000,713,1.01907554233856,NA
SJRHB003_D,chr5,102885001,104963000,1975,0.99390371379507,NA
SJRHB003_D,chr5,104963001,105207000,233,0.958649938060957,NA
SJRHB003_D,chr5,105207001,106553000,1268,0.97634842989039,NA
