entity:sample_id	depmapID	HC2_bai	HC2_bam	HC2_md5	HC_bai	HC_bam	HC_md5	participant	RD_bai	RD_bam	RD_md5	RNAseq_bai	RNAseq_bam	RNAseq_md5	RRBS_bai	RRBS_bam	RRBS_md5	TERTp_bai	TERTp_bam	TERTp_md5	WES_bai	WES_bam	WES_md5	WGS2_bai	WGS2_bam	WGS2_md5	WGS_bai	WGS_bam	WGS_md5
KURAMOCHI_OVARY	ACH-000524				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KURAMOCHI_OVARY.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KURAMOCHI_OVARY.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KURAMOCHI_OVARY.bam.md5	KURAMOCHI_OVARY	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KURAMOCHI/current/KURAMOCHI.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KURAMOCHI/current/KURAMOCHI.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KURAMOCHI/current/KURAMOCHI.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26265.KURAMOCHI.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26265.KURAMOCHI.2.bam	2682c27434c6d6ef72df3e432b897b8c	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KURAMOCHI/v1/KURAMOCHI.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KURAMOCHI/v1/KURAMOCHI.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KURAMOCHI/v1/KURAMOCHI.bam.md5												
KYM1_SOFT_TISSUE	ACH-000607				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYM1_SOFT_TISSUE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYM1_SOFT_TISSUE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYM1_SOFT_TISSUE.bam.md5	KYM1_SOFT_TISSUE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYM-1/current/KYM-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYM-1/current/KYM-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYM-1/current/KYM-1.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28019.KYM-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28019.KYM-1.1.bam	071fb4a13c77da533bae84dcc07e3392	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYM-1/v1/KYM-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYM-1/v1/KYM-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYM-1/v1/KYM-1.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/KYM-1/v2/KYM-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/KYM-1/v2/KYM-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/KYM-1/v2/KYM-1.bam.md5
KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000604				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.md5	KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYO-1/current/KYO-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYO-1/current/KYO-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYO-1/current/KYO-1.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28037.KYO-1.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28037.KYO-1.bam	c8ce1d5027d3fc943bcba9bf487ccf2a	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYO-1/v2/KYO-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYO-1/v2/KYO-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYO-1/v2/KYO-1.bam.md5	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/KYO-1/current/KYO-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/KYO-1/current/KYO-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/KYO-1/current/KYO-1.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KYO-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KYO-1.1.bam	ec2ec1fc036815441d854f3fea6eb63e						
KYSE140_OESOPHAGUS	ACH-000823				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE140_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE140_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE140_OESOPHAGUS.bam.md5	KYSE140_OESOPHAGUS				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28051.KYSE-140.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28051.KYSE-140.1.bam	274d71e71a1c8cb36310a8ad1fa2e4dd	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-140/v1/KYSE-140.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-140/v1/KYSE-140.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-140/v1/KYSE-140.bam.md5												
KYSE150_OESOPHAGUS	ACH-000855				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE150_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE150_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE150_OESOPHAGUS.bam.md5	KYSE150_OESOPHAGUS	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-150/current/KYSE-150.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-150/current/KYSE-150.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-150/current/KYSE-150.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41686.KYSE-150.5.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41686.KYSE-150.5.bam	878fc4fe5b1e47a1d329b19ea798b5b9	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-150/v1/KYSE-150.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-150/v1/KYSE-150.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-150/v1/KYSE-150.bam.md5												
KYSE180_OESOPHAGUS	ACH-000693				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE180_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE180_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE180_OESOPHAGUS.bam.md5	KYSE180_OESOPHAGUS	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-180/current/KYSE-180.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-180/current/KYSE-180.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-180/current/KYSE-180.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20498.KYSE-180.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20498.KYSE-180.2.bam	48c47da5470241f288d3319b237fe38b	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-180/v1/KYSE-180.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-180/v1/KYSE-180.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-180/v1/KYSE-180.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16370/KYSE-180/v2/KYSE-180.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16370/KYSE-180/v2/KYSE-180.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16370/KYSE-180/v2/KYSE-180.bam.md5
KYSE270_OESOPHAGUS	ACH-000873				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE270_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE270_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE270_OESOPHAGUS.bam.md5	KYSE270_OESOPHAGUS	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-270/current/KYSE-270.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-270/current/KYSE-270.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-270/current/KYSE-270.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28045.KYSE-270.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28045.KYSE-270.1.bam	60a95722473a13e067834423e404f1d2	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-270/v1/KYSE-270.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-270/v1/KYSE-270.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-270/v1/KYSE-270.bam.md5												
KYSE30_OESOPHAGUS	ACH-000777				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE30_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE30_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE30_OESOPHAGUS.bam.md5	KYSE30_OESOPHAGUS	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-30/current/KYSE-30.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-30/current/KYSE-30.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-30/current/KYSE-30.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41685.KYSE-30.5.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41685.KYSE-30.5.bam	7b27b7e2bdee6faf0975b16725073ac8	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-30/v2/KYSE-30.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-30/v2/KYSE-30.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-30/v2/KYSE-30.bam.md5				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KYSE-30.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KYSE-30.2.bam	4146ebf34a0d58841f7ac3efaf7cdb19				gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16407/KYSE-30/v1/KYSE-30.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16407/KYSE-30/v1/KYSE-30.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16407/KYSE-30/v1/KYSE-30.bam.md5
KYSE410_OESOPHAGUS	ACH-000809				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE410_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE410_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE410_OESOPHAGUS.bam.md5	KYSE410_OESOPHAGUS				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20501.KYSE-410.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20501.KYSE-410.2.bam	25c377dc225001083a1197045507f676	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-410/v1/KYSE-410.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-410/v1/KYSE-410.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-410/v1/KYSE-410.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16377/KYSE-410/v2/KYSE-410.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16377/KYSE-410/v2/KYSE-410.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16377/KYSE-410/v2/KYSE-410.bam.md5
KYSE450_OESOPHAGUS	ACH-000865				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE450_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE450_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE450_OESOPHAGUS.bam.md5	KYSE450_OESOPHAGUS	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-450/current/KYSE-450.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-450/current/KYSE-450.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-450/current/KYSE-450.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G25218.KYSE-450.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G25218.KYSE-450.1.bam	ad4bb773cb4c5e6f65eb9664808d2477	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-450/v1/KYSE-450.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-450/v1/KYSE-450.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-450/v1/KYSE-450.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16371/KYSE-450/v1/KYSE-450.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16371/KYSE-450/v1/KYSE-450.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16371/KYSE-450/v1/KYSE-450.bam.md5
KYSE510_OESOPHAGUS	ACH-000824				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE510_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE510_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE510_OESOPHAGUS.bam.md5	KYSE510_OESOPHAGUS	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-510/current/KYSE-510.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-510/current/KYSE-510.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-510/current/KYSE-510.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41682.KYSE-510.5.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41682.KYSE-510.5.bam	9e8651a66cc442befda3eabe05043ff0	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-510/v1/KYSE-510.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-510/v1/KYSE-510.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-510/v1/KYSE-510.bam.md5												
KYSE520_OESOPHAGUS	ACH-000637				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE520_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE520_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE520_OESOPHAGUS.bam.md5	KYSE520_OESOPHAGUS	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/analysis/bielski/raindance/KYSE-520.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/analysis/bielski/raindance/KYSE-520.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/analysis/bielski/raindance/KYSE-520.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28054.KYSE-520.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28054.KYSE-520.1.bam	b1f937957ba6808b40598b1bcedf67aa	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-520/v1/KYSE-520.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-520/v1/KYSE-520.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-520/v1/KYSE-520.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/KYSE-520/v1/KYSE-520.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/KYSE-520/v1/KYSE-520.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/KYSE-520/v1/KYSE-520.bam.md5
KYSE70_OESOPHAGUS	ACH-000784				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE70_OESOPHAGUS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE70_OESOPHAGUS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/KYSE70_OESOPHAGUS.bam.md5	KYSE70_OESOPHAGUS	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-70/current/KYSE-70.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-70/current/KYSE-70.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/KYSE-70/current/KYSE-70.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28067.KYSE-70.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28067.KYSE-70.1.bam	e5de38375d8747d91a3f87e6d4573175	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-70/v1/KYSE-70.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-70/v1/KYSE-70.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/KYSE-70/v1/KYSE-70.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/KYSE-70/v2/KYSE-70.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/KYSE-70/v2/KYSE-70.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/KYSE-70/v2/KYSE-70.bam.md5
L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000702				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.md5	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/L-1236/current/L-1236.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/L-1236/current/L-1236.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/L-1236/current/L-1236.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28032.L-1236.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28032.L-1236.1.bam	324e8ddc30917632083cb76c06a3c933	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/L-1236/v2/L-1236.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/L-1236/v2/L-1236.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/L-1236/v2/L-1236.bam.md5				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.L-1236.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.L-1236.2.bam	56dbfad2f03ae7db89966f05ce08e49c						
